-5.879228711128234863e-01,-4.842212796211242676e-01,-4.115494489669799805e-01,-6.279878616333007812e-01,-1.551226526498794556e-01,-1.358681321144104004e-01,-1.593205034732818604e-01,3.668908476829528809e-01,1.874287128448486328e-01,1.950153857469558716e-01,7.399140596389770508e-01,4.072339534759521484e-01,6.774373054504394531e-01,5.754885673522949219e-01,5.152723789215087891e-01,5.564274191856384277e-01,4.773480892181396484e-01,4.198702573776245117e-01,2.616513371467590332e-01,3.974849581718444824e-01,-1.288314163684844971e-02,-1.411392837762832642e-01,-1.877980679273605347e-02,-5.196639299392700195e-01,-3.744084239006042480e-01,-6.676419973373413086e-01,-6.362606287002563477e-01,-8.599537611007690430e-01,-8.436901569366455078e-01,-8.665091991424560547e-01,-1.071827292442321777e+00,-7.492223978042602539e-01,-1.086927533149719238e+00,-9.537928104400634766e-01,-6.807657480239868164e-01,-9.212082624435424805e-01,-4.929069280624389648e-01,-5.270767807960510254e-01,-4.719750881195068359e-01,-1.704175323247909546e-01,-1.785617768764495850e-01,1.519785225391387939e-01,1.103300228714942932e-01,3.815609812736511230e-01,4.145194888114929199e-01,4.276612997055053711e-01,6.162993907928466797e-01,2.456902563571929932e-01,8.570693731307983398e-01,3.158043622970581055e-01,7.850449681282043457e-01,5.282657146453857422e-01,5.481736063957214355e-01,4.648950994014739990e-01,5.679343342781066895e-01,2.709931880235671997e-02,6.780288815498352051e-01,1.039544939994812012e-01,3.123909831047058105e-01,4.477362334728240967e-02,2.208359837532043457e-01,-6.891023367643356323e-03,1.232328042387962341e-01,-1.394191682338714600e-01,1.532711684703826904e-01,-1.073648259043693542e-01,2.324974238872528076e-01,-8.803551644086837769e-02,3.057596683502197266e-01,1.175792664289474487e-01,2.978138625621795654e-01,1.531351655721664429e-01,4.226863980293273926e-01,4.659808874130249023e-01,3.439479470252990723e-01,6.339065432548522949e-01,3.385240435600280762e-01,4.195092916488647461e-01,4.155151247978210449e-01,3.381133675575256348e-01,1.163470074534416199e-01,1.114587336778640747e-01,-1.004910990595817566e-01,-8.215917274355888367e-03,-1.823684573173522949e-01,-4.617173075675964355e-01,-3.169525563716888428e-01,-8.052743673324584961e-01,-7.005441188812255859e-01,-7.897038459777832031e-01,-9.778261184692382812e-01,-1.158812999725341797e+00,-1.066691517829895020e+00,-9.965968728065490723e-01,-1.142399668693542480e+00,-8.404664993286132812e-01,-9.168670773506164551e-01,-7.199844121932983398e-01,-5.828432440757751465e-01,-2.859475314617156982e-01
-1.622387528419494629e+00,-2.069019317626953125e+00,-2.100109815597534180e+00,-2.046477556228637695e+00,-1.799174666404724121e+00,-1.714773654937744141e+00,-1.519584536552429199e+00,-1.295108795166015625e+00,-1.020582318305969238e+00,-9.989557266235351562e-01,-5.139261484146118164e-01,-8.842592239379882812e-01,1.278086900711059570e-01,-2.849690914154052734e-01,8.823824673891067505e-02,1.914522945880889893e-01,1.675825417041778564e-01,2.919223308563232422e-01,2.493984848260879517e-01,5.862599611282348633e-01,3.675500750541687012e-01,5.731214284896850586e-01,4.689630568027496338e-01,4.796364903450012207e-01,4.398708343505859375e-01,5.824571847915649414e-01,1.386362314224243164e-01,6.898992657661437988e-01,1.163420975208282471e-01,4.550588130950927734e-01,1.466806828975677490e-01,7.653812766075134277e-01,6.996053457260131836e-02,6.350629925727844238e-01,1.358821690082550049e-01,7.073904275894165039e-01,2.741574645042419434e-01,4.885442554950714111e-01,5.847510099411010742e-01,5.768158435821533203e-01,5.107094049453735352e-01,7.606424689292907715e-01,4.283245205879211426e-01,7.581095695495605469e-01,4.242016971111297607e-01,5.854852199554443359e-01,3.874867558479309082e-01,4.848967790603637695e-01,2.324099987745285034e-01,2.948439866304397583e-02,1.231767162680625916e-01,-1.896692663431167603e-01,-1.956677734851837158e-01,-3.403229117393493652e-01,-5.338755846023559570e-01,-1.565793752670288086e-01,-8.037991523742675781e-01,-4.995202422142028809e-01,-4.826227426528930664e-01,-1.138008356094360352e+00,-5.189138650894165039e-02,-9.648890495300292969e-01,-2.822002172470092773e-01,-7.711458206176757812e-01,-3.228377103805541992e-01,-5.876035094261169434e-01,-1.733928769826889038e-01,-3.835878372192382812e-01,2.552974224090576172e-02,-1.754342019557952881e-01,1.383923888206481934e-01,-2.345192730426788330e-01,2.881690859794616699e-01,1.192971169948577881e-01,3.323861956596374512e-01,2.619334161281585693e-01,4.282354712486267090e-01,4.421186447143554688e-01,4.648593068122863770e-01,4.140175580978393555e-01,3.338881731033325195e-01,2.659565210342407227e-01,1.957594156265258789e-01,3.132246136665344238e-01,2.560592442750930786e-02,1.086614504456520081e-01,-1.505090147256851196e-01,-8.858510106801986694e-02,-2.956112623214721680e-01,-2.772917449474334717e-01,-3.433349132537841797e-01,-4.106362462043762207e-01,-4.546396732330322266e-01,-3.159087300300598145e-01,-4.252060651779174805e-01,-3.823966681957244873e-01,-2.454006224870681763e-01,-2.294011712074279785e-01,-1.174287647008895874e-01,-2.361358702182769775e-02
-4.417347609996795654e-01,-3.547123670578002930e-01,-1.084314137697219849e-01,-4.814095795154571533e-01,3.604691922664642334e-01,-2.098083496093750000e-05,4.512167274951934814e-01,6.472468376159667969e-04,7.033700942993164062e-01,3.737059533596038818e-01,7.129517197608947754e-01,5.089902877807617188e-01,7.103034257888793945e-01,6.263158917427062988e-01,5.319123864173889160e-01,6.139342188835144043e-01,4.591703414916992188e-01,3.162171542644500732e-01,3.518223166465759277e-01,1.560084670782089233e-01,-6.176002323627471924e-03,-2.256539762020111084e-01,-2.711521685123443604e-01,-4.232218861579895020e-01,-6.111423969268798828e-01,-7.806045413017272949e-01,-6.619529724121093750e-01,-1.233548045158386230e+00,-8.976523876190185547e-01,-1.089537143707275391e+00,-1.287785053253173828e+00,-9.750822186470031738e-01,-1.347348213195800781e+00,-1.073567390441894531e+00,-1.149533987045288086e+00,-8.824707865715026855e-01,-9.832260608673095703e-01,-7.839348316192626953e-01,-9.218223094940185547e-01,-2.466271221637725830e-01,-7.041214704513549805e-01,-4.830653220415115356e-02,-1.959570795297622681e-01,1.050398424267768860e-01,1.313337981700897217e-01,1.589680761098861694e-01,3.881667256355285645e-01,-2.941662631928920746e-02,6.852455139160156250e-01,1.067513078451156616e-01,5.568696260452270508e-01,2.072544246912002563e-01,3.844442367553710938e-01,1.360780745744705200e-01,1.316666156053543091e-01,-8.621445298194885254e-02,1.652899943292140961e-02,-2.461737692356109619e-01,-4.495407342910766602e-01,-1.079161465167999268e-01,-7.126864790916442871e-01,-2.466971874237060547e-01,-7.361894845962524414e-01,-2.654889225959777832e-01,-6.940230131149291992e-01,-4.344212114810943604e-01,-3.814352452754974365e-01,-3.660178780555725098e-01,-6.324408948421478271e-02,-3.323797881603240967e-01,-1.350661516189575195e-01,1.712439507246017456e-01,-1.137440651655197144e-01,2.970749139785766602e-01,2.409582436084747314e-01,1.474667191505432129e-01,4.430672526359558105e-01,3.443748652935028076e-01,3.212735056877136230e-01,4.254295229911804199e-01,3.060737252235412598e-01,2.990366220474243164e-01,4.260315895080566406e-01,2.852122187614440918e-01,3.527770042419433594e-01,1.886401176452636719e-01,2.003584206104278564e-01,-8.184677362442016602e-02,7.007261365652084351e-02,-1.188200041651725769e-01,-4.712324216961860657e-02,-2.338929474353790283e-01,-1.223499774932861328e-01,-1.170050054788589478e-01,-7.111047208309173584e-02,-1.531552076339721680e-01,4.920005798339843750e-03,-5.470286123454570770e-03,7.493802905082702637e-02,1.228910833597183228e-01
-1.063122034072875977e+00,-1.520019292831420898e+00,-1.411152243614196777e+00,-1.472156763076782227e+00,-1.178074121475219727e+00,-1.221815109252929688e+00,-9.857485294342041016e-01,-1.233804702758789062e+00,-6.038721203804016113e-01,-6.867496967315673828e-01,-5.213158130645751953e-01,-3.276218771934509277e-01,-9.303259104490280151e-02,-4.621673375368118286e-02,1.535522341728210449e-01,3.278442919254302979e-01,1.698878407478332520e-01,2.249228507280349731e-01,2.265345156192779541e-01,3.105115890502929688e-01,7.059948146343231201e-02,6.266319006681442261e-02,-4.487891495227813721e-02,1.328002214431762695e-01,-2.543924748897552490e-01,-4.860781133174896240e-03,-4.418743848800659180e-01,-4.717990756034851074e-03,-5.376405715942382812e-01,-1.987826079130172729e-01,-6.032029390335083008e-01,1.395146846771240234e-01,-4.301326572895050049e-01,-1.986134052276611328e-01,1.452158987522125244e-01,-3.322080969810485840e-01,2.283637672662734985e-01,8.613130450248718262e-02,1.075788438320159912e-01,5.103830695152282715e-01,3.099633753299713135e-01,5.842823982238769531e-01,6.705238223075866699e-01,4.070119857788085938e-01,8.630501031875610352e-01,5.700176954269409180e-01,7.715487480163574219e-01,4.428366720676422119e-01,9.185717105865478516e-01,3.623744547367095947e-01,6.662498712539672852e-01,4.559635221958160400e-01,3.011555373668670654e-01,2.485248446464538574e-01,5.998969823122024536e-02,-2.732510119676589966e-02,-7.480990141630172729e-02,-1.559698581695556641e-01,-4.265145063400268555e-01,-1.179621666669845581e-01,-5.722514390945434570e-01,-3.031217157840728760e-01,-5.986193418502807617e-01,-4.317474365234375000e-01,-5.044618844985961914e-01,-5.424657464027404785e-01,-5.275019407272338867e-01,-4.439397454261779785e-01,-5.629751086235046387e-01,-3.368872106075286865e-01,-7.435510158538818359e-01,-2.906700968742370605e-02,-6.484744548797607422e-01,-3.275509178638458252e-01,-1.430115997791290283e-01,-1.885420829057693481e-01,-7.812988758087158203e-02,-1.039506345987319946e-01,-1.501958221197128296e-01,-1.167329773306846619e-01,-1.683130711317062378e-01,-1.174774914979934692e-01,-1.616542637348175049e-01,-1.552759408950805664e-01,-1.660254001617431641e-01,-2.437608242034912109e-01,-2.779279947280883789e-01,-2.754229009151458740e-01,-3.417660593986511230e-01,-4.064566791057586670e-01,-3.601236641407012939e-01,-4.365591108798980713e-01,-3.249844312667846680e-01,-3.110567033290863037e-01,-2.372484356164932251e-01,-2.860852181911468506e-01,-1.241973713040351868e-01,-6.520952284336090088e-02,-2.313286066055297852e-03,1.175622045993804932e-01
-2.132921516895294189e-01,2.683548033237457275e-01,4.339531064033508301e-02,4.323925971984863281e-01,1.883158087730407715e-01,3.324693143367767334e-01,4.480026066303253174e-01,5.808026194572448730e-01,6.430267095565795898e-01,6.212893128395080566e-01,8.453713655471801758e-01,5.327672362327575684e-01,8.440001010894775391e-01,6.428599357604980469e-01,5.691951513290405273e-01,5.236628055572509766e-01,4.524033963680267334e-01,2.872926592826843262e-01,2.418138831853866577e-01,8.667677640914916992e-02,-1.410419046878814697e-01,-2.443375885486602783e-01,-5.677422881126403809e-01,-3.755733370780944824e-01,-9.689662456512451172e-01,-8.544349074363708496e-01,-1.118092298507690430e+00,-9.085719585418701172e-01,-1.256378173828125000e+00,-1.289622545242309570e+00,-1.057128667831420898e+00,-1.233773946762084961e+00,-1.076182365417480469e+00,-1.008670210838317871e+00,-7.895411849021911621e-01,-1.225538015365600586e+00,-3.568913042545318604e-01,-6.454713344573974609e-01,-4.758494496345520020e-01,-1.654921621084213257e-01,-2.542850971221923828e-01,-3.399111330509185791e-03,2.982390224933624268e-01,3.782212734222412109e-03,7.665133476257324219e-01,2.667554318904876709e-01,6.528062820434570312e-01,1.786897182464599609e-01,7.683862447738647461e-01,2.749299705028533936e-01,5.190976858139038086e-01,4.420863986015319824e-01,2.135730385780334473e-01,3.543820083141326904e-01,-2.021016627550125122e-01,3.669754266738891602e-01,-2.490258216857910156e-01,8.025201410055160522e-02,-1.102785095572471619e-01,-6.976312398910522461e-02,7.199543714523315430e-02,-3.709836304187774658e-02,7.916046679019927979e-02,1.244424283504486084e-02,2.292687594890594482e-01,1.759411692619323730e-01,2.825852632522583008e-01,4.190836548805236816e-01,3.933993875980377197e-01,4.811157286167144775e-01,3.880075812339782715e-01,6.564044952392578125e-01,4.817587137222290039e-01,6.472883224487304688e-01,6.460198163986206055e-01,6.961101293563842773e-01,6.136181950569152832e-01,6.467771530151367188e-01,4.705316424369812012e-01,5.526972413063049316e-01,2.831705808639526367e-01,1.839885413646697998e-01,3.364983201026916504e-01,-1.993076801300048828e-01,7.481916248798370361e-02,-2.839162647724151611e-01,-2.540825307369232178e-01,-5.918850302696228027e-01,-4.120444059371948242e-01,-6.209345459938049316e-01,-5.656093358993530273e-01,-7.967405319213867188e-01,-6.652305126190185547e-01,-7.359186410903930664e-01,-6.787186861038208008e-01,-6.702010035514831543e-01,-6.246041655540466309e-01,-5.040959119796752930e-01,-5.461200475692749023e-01,-3.268289566040039062e-01
-3.727068901062011719e-01,3.240282833576202393e-02,-8.897408843040466309e-02,3.214336931705474854e-01,1.304387152194976807e-01,2.892869710922241211e-01,2.352073490619659424e-01,4.619058668613433838e-01,3.358730077743530273e-01,4.284892380237579346e-01,4.571250081062316895e-01,3.821618556976318359e-01,4.365983605384826660e-01,4.299481809139251709e-01,3.776305913925170898e-01,3.705359101295471191e-01,5.656509995460510254e-01,4.395586252212524414e-01,5.311844944953918457e-01,4.092682003974914551e-01,5.727524757385253906e-01,3.606278002262115479e-01,4.555894732475280762e-01,1.025246083736419678e-01,2.450762689113616943e-01,-1.287316977977752686e-01,-5.691811442375183105e-02,-2.832809090614318848e-01,-3.843678534030914307e-01,-4.168584942817687988e-01,-5.266360044479370117e-01,-5.457349419593811035e-01,-7.081050872802734375e-01,-5.680082440376281738e-01,-5.434241294860839844e-01,-1.054041743278503418e+00,-2.128748297691345215e-01,-8.561885356903076172e-01,-3.939535021781921387e-01,-3.503782749176025391e-01,-6.381964087486267090e-01,-1.268621087074279785e-01,-6.904541254043579102e-01,-3.579515218734741211e-02,-6.028122305870056152e-01,-3.270182013511657715e-01,-2.399910688400268555e-01,-4.164358973503112793e-01,-2.654836475849151611e-01,-4.867617487907409668e-01,-3.547468185424804688e-01,-5.723133087158203125e-01,-4.335090517997741699e-01,-3.519668877124786377e-01,-5.928826332092285156e-01,-2.222559750080108643e-01,-4.867797195911407471e-01,-3.823198080062866211e-01,-7.968869805335998535e-02,-6.799390316009521484e-01,1.332733631134033203e-01,-4.137534797191619873e-01,-5.046154260635375977e-01,4.211995005607604980e-01,-5.425662994384765625e-01,2.001419216394424438e-01,1.718160808086395264e-01,9.668564051389694214e-02,5.262224674224853516e-01,3.072326779365539551e-01,5.794394612312316895e-01,5.946317315101623535e-01,7.642358541488647461e-01,8.336347341537475586e-01,8.930232524871826172e-01,9.431895017623901367e-01,9.556457996368408203e-01,9.975693225860595703e-01,9.538030028343200684e-01,8.243254423141479492e-01,8.328707218170166016e-01,7.288153171539306641e-01,5.972911715507507324e-01,6.717292070388793945e-01,3.537856936454772949e-01,2.761112749576568604e-01,1.953078955411911011e-01,-2.281274646520614624e-04,-1.037532985210418701e-01,-1.306239813566207886e-01,-2.589148283004760742e-01,-2.849325537681579590e-01,-3.371601104736328125e-01,-1.948895752429962158e-01,-2.943541407585144043e-01,-3.943960964679718018e-01,-1.468669921159744263e-01,-2.424598336219787598e-01,-9.346263110637664795e-02,-3.439068794250488281e-02
2.645568251609802246e-01,3.277659714221954346e-01,3.638398945331573486e-01,3.418358266353607178e-01,4.092033207416534424e-01,3.977520763874053955e-01,4.492326378822326660e-01,4.254855513572692871e-01,5.098576545715332031e-01,5.259801149368286133e-01,5.541402697563171387e-01,2.851039767265319824e-01,5.443761348724365234e-01,3.832370638847351074e-01,3.287351727485656738e-01,5.090889930725097656e-01,4.014179706573486328e-01,4.204379916191101074e-01,4.909702539443969727e-01,1.641409993171691895e-01,4.410232901573181152e-01,2.196080833673477173e-01,1.786524951457977295e-01,1.960673034191131592e-01,6.162551790475845337e-02,7.728531211614608765e-02,-1.164884865283966064e-01,-2.420455217361450195e-02,-2.864195108413696289e-01,-2.138850539922714233e-01,-5.639539361000061035e-01,-2.760053575038909912e-01,-8.218446969985961914e-01,-4.258185327053070068e-01,-1.002779245376586914e+00,-4.495400786399841309e-01,-9.858031272888183594e-01,-8.622819781303405762e-01,-7.155488729476928711e-01,-7.099997997283935547e-01,-7.340636849403381348e-01,-5.619263648986816406e-01,-7.094613313674926758e-01,-3.532049655914306641e-01,-5.573432445526123047e-01,-3.696995973587036133e-01,-3.115474283695220947e-01,-4.686445295810699463e-01,-1.903480142354965210e-01,-3.947077691555023193e-01,-2.490084469318389893e-01,-4.282300472259521484e-01,-2.049330472946166992e-01,-4.913461804389953613e-01,-2.663888633251190186e-01,-4.851213097572326660e-01,-3.377345800399780273e-01,-3.919647932052612305e-01,-2.734679877758026123e-01,-4.158834815025329590e-01,-2.016604095697402954e-01,-2.840349376201629639e-01,-1.086982488632202148e-01,-2.343225926160812378e-01,7.327909767627716064e-02,5.603332817554473877e-02,1.714535653591156006e-01,8.641695976257324219e-02,3.985743820667266846e-01,2.709177136421203613e-01,4.889831542968750000e-01,3.441346883773803711e-01,6.402693390846252441e-01,4.996139407157897949e-01,6.943562626838684082e-01,4.883740842342376709e-01,6.938481926918029785e-01,5.425119996070861816e-01,4.685599803924560547e-01,5.753026008605957031e-01,3.943608403205871582e-01,4.730619192123413086e-01,4.365099370479583740e-01,2.945068478584289551e-01,3.150476515293121338e-01,2.082460671663284302e-01,1.516600698232650757e-01,1.378976404666900635e-01,3.019303828477859497e-02,6.150746718049049377e-02,2.208865433931350708e-02,-3.149898350238800049e-02,3.754469007253646851e-02,5.594171583652496338e-03,2.344532310962677002e-02,4.343558847904205322e-02,3.095463663339614868e-02,1.403437852859497070e-01,1.275842189788818359e-01,2.038714289665222168e-01
9.112287759780883789e-01,9.873230457305908203e-01,1.244521856307983398e+00,8.384570479393005371e-01,1.272083520889282227e+00,1.029449462890625000e+00,1.185693264007568359e+00,8.539935350418090820e-01,1.299176454544067383e+00,1.032290935516357422e+00,1.203155279159545898e+00,8.736405372619628906e-01,1.080484032630920410e+00,7.019087076187133789e-01,9.061093330383300781e-01,2.621864974498748779e-01,7.178605794906616211e-01,1.565083414316177368e-01,2.041928172111511230e-01,1.203414946794509888e-01,-1.211966723203659058e-01,-9.748063981533050537e-02,-3.767419159412384033e-01,-4.560213088989257812e-01,-5.950845479965209961e-01,-7.250121235847473145e-01,-8.061354160308837891e-01,-9.013706445693969727e-01,-1.032510757446289062e+00,-9.972995519638061523e-01,-1.288038969039916992e+00,-9.441011548042297363e-01,-1.451126456260681152e+00,-1.242048740386962891e+00,-1.379070997238159180e+00,-1.322649240493774414e+00,-1.288159728050231934e+00,-1.173969030380249023e+00,-1.314450979232788086e+00,-8.673143982887268066e-01,-1.046495556831359863e+00,-6.389769911766052246e-01,-7.140163183212280273e-01,-3.702386617660522461e-01,-5.215460062026977539e-01,-1.848635673522949219e-01,-3.646601140499114990e-01,-7.019504904747009277e-03,-1.762828826904296875e-01,-9.428738057613372803e-02,8.763746917247772217e-02,-7.144860923290252686e-02,1.002155542373657227e-01,-1.217536926269531250e-01,-1.353728119283914566e-02,-1.105134636163711548e-01,-2.424857765436172485e-02,-7.973631471395492554e-02,9.735271334648132324e-03,-1.659491211175918579e-01,3.933097422122955322e-02,-7.516063749790191650e-02,9.198082983493804932e-02,-2.256084382534027100e-01,3.891571164131164551e-01,-3.259623050689697266e-02,3.105903267860412598e-01,-1.020440459251403809e-02,2.686765193939208984e-01,2.447138279676437378e-01,1.383064687252044678e-01,3.812417387962341309e-01,2.183544635772705078e-01,4.598187506198883057e-01,3.833919763565063477e-01,4.468382596969604492e-01,4.842624664306640625e-01,4.172388017177581787e-01,4.332784712314605713e-01,5.361505746841430664e-01,4.031196832656860352e-01,5.381418466567993164e-01,4.107597470283508301e-01,4.270055294036865234e-01,3.787962496280670166e-01,2.747964560985565186e-01,2.636885643005371094e-01,1.922339797019958496e-01,5.944085866212844849e-02,2.678658366203308105e-01,-4.926560074090957642e-02,1.666523516178131104e-01,-3.789819031953811646e-02,1.393642276525497437e-01,-2.942144125699996948e-02,2.999515831470489502e-01,7.895608246326446533e-02,3.106206655502319336e-01,3.290886878967285156e-01,4.269976615905761719e-01
-1.599106550216674805e+00,-2.020889282226562500e+00,-2.000377178192138672e+00,-2.078304529190063477e+00,-1.730097889900207520e+00,-1.725989341735839844e+00,-1.673131942749023438e+00,-1.311161398887634277e+00,-1.264315485954284668e+00,-1.120991826057434082e+00,-8.053482770919799805e-01,-7.840428352355957031e-01,-4.360288381576538086e-01,-3.922094106674194336e-01,-2.544969320297241211e-01,-9.143064171075820923e-02,1.037690266966819763e-01,8.201961964368820190e-02,3.642259836196899414e-01,1.519763320684432983e-01,4.565210342407226562e-01,3.255642354488372803e-01,3.800520300865173340e-01,5.154014825820922852e-01,3.187101483345031738e-01,6.344830393791198730e-01,1.672662645578384399e-01,6.870759129524230957e-01,2.651852965354919434e-01,6.058123111724853516e-01,5.493690371513366699e-01,7.992281317710876465e-01,6.252302527427673340e-01,7.058892846107482910e-01,7.611114978790283203e-01,8.648202419281005859e-01,7.621577978134155273e-01,8.882912397384643555e-01,9.388276338577270508e-01,7.155514955520629883e-01,1.006139278411865234e+00,1.079910039901733398e+00,7.522743940353393555e-01,1.137801527976989746e+00,7.048267722129821777e-01,6.513364315032958984e-01,8.908637762069702148e-01,4.120605289936065674e-01,6.040303707122802734e-01,3.426013886928558350e-01,3.158040642738342285e-01,1.134359240531921387e-01,1.150427609682083130e-01,-1.152973994612693787e-01,-2.623865604400634766e-01,-4.051636755466461182e-01,-4.365424513816833496e-01,-6.245416998863220215e-01,-7.583022117614746094e-01,-6.717627644538879395e-01,-8.206326365470886230e-01,-8.576959371566772461e-01,-7.934283614158630371e-01,-8.980062007904052734e-01,-6.804636716842651367e-01,-7.863648533821105957e-01,-4.765173494815826416e-01,-7.401003837585449219e-01,-1.496239006519317627e-01,-4.028230607509613037e-01,-5.754634737968444824e-03,-1.954670250415802002e-01,1.495148837566375732e-01,1.734285503625869751e-01,2.016662359237670898e-01,4.495555758476257324e-01,3.621874451637268066e-01,5.108774900436401367e-01,5.645129084587097168e-01,4.676039516925811768e-01,4.475159645080566406e-01,4.137177765369415283e-01,3.701435625553131104e-01,3.554970920085906982e-01,2.715615630149841309e-01,2.115291655063629150e-01,1.542559266090393066e-01,-2.362193539738655090e-03,-1.501635462045669556e-02,-1.098666191101074219e-01,-8.394917845726013184e-02,-2.815990149974822998e-01,-1.790748536586761475e-01,-2.576207518577575684e-01,-2.924517989158630371e-01,-2.563149333000183105e-01,-3.652558028697967529e-01,-1.893201619386672974e-01,-3.204472661018371582e-01,-1.751700043678283691e-01
-8.245028257369995117e-01,-4.871637225151062012e-01,-9.028688669204711914e-01,-2.421456724405288696e-01,-6.741352081298828125e-01,-4.453151226043701172e-01,-9.046037495136260986e-02,-1.036252975463867188e-01,1.320161223411560059e-01,1.000210940837860107e-01,4.350380897521972656e-01,2.533254027366638184e-01,6.550490856170654297e-01,4.931476414203643799e-01,5.321176648139953613e-01,6.123399734497070312e-01,5.239210724830627441e-01,4.798554778099060059e-01,5.696315765380859375e-01,2.425967752933502197e-01,3.994871973991394043e-01,2.198300883173942566e-02,1.837695538997650146e-01,-3.390532135963439941e-01,-6.660470366477966309e-02,-5.644264221191406250e-01,-3.090335726737976074e-01,-7.220234274864196777e-01,-5.781835317611694336e-01,-8.317742347717285156e-01,-6.573821306228637695e-01,-7.762018442153930664e-01,-8.265274763107299805e-01,-5.971500277519226074e-01,-5.599805116653442383e-01,-8.512120246887207031e-01,-1.387903094291687012e-01,-4.737891554832458496e-01,-8.667416870594024658e-03,-1.922193616628646851e-01,2.469615787267684937e-01,1.727673411369323730e-01,2.866163551807403564e-01,5.869625806808471680e-01,4.704461991786956787e-01,5.880225896835327148e-01,6.217504143714904785e-01,2.289790362119674683e-01,7.510974407196044922e-01,2.671146690845489502e-01,4.077180027961730957e-01,3.787744641304016113e-01,9.928857535123825073e-02,1.813579499721527100e-01,-4.109735488891601562e-01,3.502231538295745850e-01,-6.049800515174865723e-01,-1.366987824440002441e-01,-6.468417644500732422e-01,-2.165781408548355103e-01,-6.213386654853820801e-01,-4.284180402755737305e-01,-6.196445226669311523e-01,-3.762679994106292725e-01,-5.336503386497497559e-01,-3.352491259574890137e-01,-4.996138811111450195e-01,-5.648954212665557861e-02,-3.237428069114685059e-01,-4.102425277233123779e-02,-1.589392125606536865e-02,6.328195333480834961e-02,1.604980677366256714e-01,2.682929933071136475e-01,3.259730637073516846e-01,4.622822105884552002e-01,4.186091721057891846e-01,3.869837522506713867e-01,3.428310453891754150e-01,4.996424317359924316e-01,1.947182118892669678e-01,2.652039527893066406e-01,2.939332723617553711e-01,-3.843849897384643555e-02,1.816432476043701172e-01,-9.470881521701812744e-02,-6.740164011716842651e-02,-3.875234127044677734e-01,-1.679903119802474976e-01,-4.753175079822540283e-01,-2.118475735187530518e-01,-6.159201264381408691e-01,-3.191887438297271729e-01,-4.358663558959960938e-01,-3.223625123500823975e-01,-4.473578035831451416e-01,-2.221311926841735840e-01,-2.210256159305572510e-01,-1.422918736934661865e-01,-3.955333679914474487e-02
