0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
24.179268,25.4923,27.1322,27.200287,28.076488,28.782578,29.532711,30.128052,30.903507,31.175024,31.374584,31.856976,31.789722,31.65408,31.465277,30.986319,31.083178,31.836098,31.87856,31.87179,31.715866,31.918701,31.675266,31.788208
21.276733,20.875576,21.749699,21.981773,22.673756,22.986668,23.764927,23.741234,24.400429,24.309391,24.792538,24.690151,25.009491,24.969969,25.027657,24.891205,24.881102,25.170614,25.340847,25.377262,25.427048,25.500156,25.666992,25.587364
24.146193,25.131714,26.737818,26.75615,27.506378,28.21556,29.028996,29.65481,30.264174,30.51414,30.86502,31.29916,31.031582,30.798286,30.510674,30.10777,30.439198,31.158598,31.439642,31.439508,31.146063,31.273434,30.896633,31.040796
23.36717,23.115078,24.096306,24.749073,25.747208,26.273083,27.142757,27.350574,27.925753,27.95092,28.329533,28.32112,28.6521,28.455408,28.688305,28.521297,28.638506,29.094273,29.25935,29.137897,29.094755,29.224703,29.289665,29.112427
23.121529,23.732655,24.848751,25.467772,26.669422,27.241081,28.081812,28.52741,29.267673,29.413292,29.624771,30.165676,30.30105,30.205158,30.076408,29.919313,29.799805,30.50106,30.64562,30.456985,30.251097,30.559048,30.550995,30.63903
24.45739,25.694616,27.416952,27.46866,28.4206,29.109177,29.935549,30.525599,31.294262,31.528818,31.720219,32.289803,32.28332,32.265114,32.007664,31.568855,31.64898,32.406036,32.464172,32.38636,32.158092,32.39637,32.427612,32.536674
21.276733,20.875576,21.749699,21.981773,22.673756,22.986668,23.764927,23.741234,24.400429,24.309391,24.792538,24.690151,25.009491,24.969969,25.027657,24.891205,24.881102,25.170614,25.340847,25.377262,25.427048,25.500156,25.666992,25.587364
23.09142,23.695015,24.843332,25.461823,26.662891,27.239063,28.083698,28.50254,29.211689,29.462069,29.642906,30.269112,30.301575,30.19453,30.064953,29.906527,29.79609,30.525612,30.664726,30.509668,30.270273,30.567715,30.554276,30.623451
20.342758,20.219503,21.12493,21.654366,22.791306,23.313908,24.163334,24.388018,24.843054,24.752213,25.159897,25.132889,25.558323,25.632696,25.749811,25.657425,25.648026,25.91634,26.149836,26.134106,26.129124,26.351303,26.344923,26.185514
23.176422,24.24707,25.86826,25.82254,26.593441,27.299934,28.091871,28.739044,29.40687,29.654366,30.081223,30.320213,30.190706,29.96761,29.827625,29.333023,29.563225,30.20215,30.379005,30.516712,30.355938,30.431526,30.2146,30.247732
23.423306,23.15395,24.072365,24.731876,25.72804,26.290348,27.142387,27.317299,27.927448,27.943481,28.310028,28.223808,28.594416,28.479448,28.728495,28.617367,28.612213,29.050167,29.182968,29.03517,29.06654,29.224396,29.311676,29.157871
20.404993,20.299255,21.185612,21.695856,22.796505,23.272255,24.09201,24.33637,24.792807,24.731106,25.175297,25.157803,25.559904,25.638462,25.738117,25.672186,25.65245,25.929546,26.174805,26.181793,26.169292,26.398117,26.379122,26.243488
23.068611,23.436693,24.497799,25.334206,26.60879,27.119099,28.004997,28.36902,29.050959,29.321224,29.533222,30.17025,30.18929,30.081995,29.928848,29.857111,29.694187,30.408009,30.58987,30.391327,30.157923,30.464336,30.479744,30.502619
23.117838,23.86642,24.908108,25.285751,26.357502,26.863731,27.613207,28.069166,28.79163,28.890867,29.015516,29.57657,29.725258,29.660206,29.586603,29.395515,29.324162,29.999714,30.142853,30.009655,29.780813,30.074106,30.067072,30.192348
22.711292,23.182617,24.206074,24.853695,25.960331,26.410595,27.2741,27.84137,28.381374,28.594236,28.72197,29.057976,29.073423,29.000381,28.979734,28.822231,28.92511,29.52774,29.78093,29.737282,29.505592,29.571342,29.592463,29.389874
20.342758,20.219503,21.12493,21.654366,22.791306,23.313908,24.163334,24.388018,24.843054,24.752213,25.159897,25.132889,25.558323,25.632696,25.749811,25.657425,25.648026,25.91634,26.149836,26.134106,26.129124,26.351303,26.344923,26.185514
23.67892,24.911491,26.524294,26.562347,27.354673,28.048958,28.877604,29.489292,30.1688,30.436,30.780212,31.165216,30.884785,30.765152,30.508955,30.082897,30.399258,31.148232,31.224358,31.27165,31.07022,31.130035,30.880268,30.993805
22.974997,23.543833,24.744946,25.347294,26.578062,27.12112,27.962654,28.475548,29.104969,29.268158,29.564423,30.143932,30.228863,30.079037,29.860138,29.59816,29.507187,30.143982,30.558802,30.441366,30.28557,30.486769,30.379707,30.178776
23.13292,23.543135,24.984547,25.270792,26.451454,27.091085,27.962873,28.51903,29.039833,29.210152,29.495949,30.08517,30.164608,30.027052,29.860415,29.534357,29.48713,30.134151,30.547268,30.439997,30.297775,30.536526,30.374706,30.240074
22.519894,23.399689,24.4788,24.902313,25.9161,26.456333,27.246677,27.8736,28.48669,28.669954,28.784716,29.077545,29.172215,29.108803,29.123615,28.88401,28.97371,29.59243,29.783415,29.796577,29.577393,29.58095,29.70263,29.493488
24.79722,25.866453,27.422674,27.497562,28.324978,29.042292,29.778135,30.358335,31.08231,31.3469,31.566668,32.05649,31.982542,31.843418,31.639606,31.197489,31.267845,32.022415,32.102325,32.08323,31.90524,32.14714,31.902794,32.01081
23.5765,24.827139,26.509449,26.45567,27.254053,27.937918,28.74176,29.399668,30.102566,30.164648,30.475258,31.073215,31.04034,30.880533,30.476614,30.02086,30.191189,30.877201,31.288353,31.189724,31.03163,31.197056,30.81047,30.93725
22.519293,23.392895,24.470057,24.886993,25.900583,26.449724,27.245998,27.864473,28.487701,28.659668,28.769232,29.082222,29.161528,29.09555,29.0999,28.868364,28.953432,29.56084,29.759344,29.766285,29.58112,29.641396,29.618282,29.48275
21.276733,20.875576,21.749699,21.981773,22.673756,22.986668,23.764927,23.741234,24.400429,24.309391,24.792538,24.690151,25.009491,24.969969,25.027657,24.891205,24.881102,25.170614,25.340847,25.377262,25.427048,25.500156,25.666992,25.587364
23.414387,23.323174,24.362503,24.872421,25.828953,26.427885,27.280876,27.520855,28.157406,28.184422,28.542519,28.46125,28.813244,28.701664,28.966417,28.761301,28.894703,29.3587,29.46568,29.354763,29.334991,29.481735,29.55582,29.4292
20.838604,20.46648,21.344193,21.677902,22.373516,22.796951,23.564524,23.643154,24.25715,24.179916,24.654495,24.551575,24.895481,24.866356,24.920559,24.791616,24.791573,25.070013,25.260887,25.264496,25.324545,25.414219,25.55862,25.489061
23.067898,23.694994,24.8755,25.484777,26.689327,27.22625,28.081581,28.556946,29.261082,29.410316,29.642494,30.263922,30.364819,30.191788,30.04021,29.826542,29.823671,30.538502,30.727245,30.566168,30.280579,30.56329,30.534462,30.595875
23.256525,23.77934,24.762709,25.279419,26.272705,26.740467,27.582718,28.173147,28.717812,28.899916,29.015583,29.34449,29.370857,29.299896,29.273449,29.072319,29.198536,29.810955,30.06223,30.046223,29.786747,29.865532,29.87144,29.699108
23.28215,23.418222,24.46289,25.41058,26.779686,27.259453,28.181862,28.555296,29.197994,29.387033,29.63342,30.20211,30.310188,30.215816,30.101551,30.08876,29.904415,30.587948,30.787304,30.511171,30.297363,30.630001,30.657284,30.67905
