0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20.688316,20.537132,21.472916,22.04557,22.929558,23.545887,24.542027,25.08862,25.667593,25.950098,26.118633,26.512802,26.606953,26.65194,26.65857,26.79464,26.906448,27.375841,27.796824,27.632708,27.365139,27.609531,27.683434,27.776577
21.136536,21.86848,23.06926,23.903866,25.199001,25.548668,26.482506,26.99781,27.676254,27.899384,28.051743,28.377083,28.420942,28.367964,28.370766,28.250744,28.277334,28.846848,29.049488,28.983768,28.883118,28.878033,28.911234,28.708271
23.189346,23.408447,24.678104,25.19236,26.406109,27.004707,27.904797,28.33828,28.928894,29.096127,29.295994,29.850414,29.950287,29.865868,29.757812,29.616867,29.481216,30.165577,30.34905,30.13079,29.944649,30.282024,30.245459,30.348402
21.450706,22.440304,23.602362,24.207312,25.38821,25.861862,26.743378,27.326765,27.973804,28.187786,28.299845,28.613873,28.688389,28.629822,28.641338,28.436716,28.512043,29.100578,29.283833,29.26191,29.123123,29.134398,29.138287,28.965405
19.272797,19.573029,20.641521,21.12107,22.062647,22.64606,23.650362,24.210348,24.858276,25.14242,25.209915,25.580914,25.660366,25.706406,25.736252,25.796598,25.960394,26.403711,26.75649,26.639904,26.407852,26.540533,26.613396,26.716446
22.433292,23.24799,24.347435,24.833122,25.873512,26.38644,27.210573,27.832066,28.434278,28.62997,28.72277,29.044256,29.079124,29.010921,29.00914,28.765453,28.92806,29.537994,29.740585,29.740604,29.512905,29.55146,29.548256,29.388187
23.09872,23.474335,24.50322,25.340155,26.615322,27.121115,28.003113,28.39389,29.106941,29.272448,29.515087,30.066814,30.188765,30.09262,29.940302,29.869898,29.697903,30.383457,30.570766,30.338646,30.138746,30.45567,30.476463,30.518198
20.342758,20.219503,21.12493,21.654366,22.791306,23.313908,24.163334,24.388018,24.843054,24.752213,25.159897,25.132889,25.558323,25.632696,25.749811,25.657425,25.648026,25.91634,26.149836,26.134106,26.129124,26.351303,26.344923,26.185514
23.477396,23.443045,24.485188,24.939772,25.873861,26.48863,27.323692,27.579782,28.22509,28.24468,28.595499,28.511555,28.867382,28.754356,29.023094,28.798878,28.942839,29.412043,29.510918,29.412361,29.38685,29.533974,29.60165,29.485306
20.342758,20.219503,21.12493,21.654366,22.791306,23.313908,24.163334,24.388018,24.843054,24.752213,25.159897,25.132889,25.558323,25.632696,25.749811,25.657425,25.648026,25.91634,26.149836,26.134106,26.129124,26.351303,26.344923,26.185514
19.272797,19.573029,20.641521,21.12107,22.062647,22.64606,23.650362,24.210348,24.858276,25.14242,25.209915,25.580914,25.660366,25.706406,25.736252,25.796598,25.960394,26.403711,26.75649,26.639904,26.407852,26.540533,26.613396,26.716446
20.342758,20.219503,21.12493,21.654366,22.791306,23.313908,24.163334,24.388018,24.843054,24.752213,25.159897,25.132889,25.558323,25.632696,25.749811,25.657425,25.648026,25.91634,26.149836,26.134106,26.129124,26.351303,26.344923,26.185514
23.764362,24.992783,26.56866,26.583542,27.35954,28.062656,28.835852,29.464474,30.169859,30.309328,30.539312,31.124825,30.980656,30.95962,30.67184,30.200851,30.329716,31.067825,31.241957,31.19048,31.10559,31.229187,31.008482,31.095608
22.647036,23.058208,24.079536,24.787418,25.916466,26.350426,27.231663,27.782635,28.313833,28.533972,28.669376,29.00808,29.019274,28.947704,28.922516,28.785027,28.876984,29.474064,29.735275,29.678381,29.45295,29.51798,29.545868,29.33276
20.342758,20.219503,21.12493,21.654366,22.791306,23.313908,24.163334,24.388018,24.843054,24.752213,25.159897,25.132889,25.558323,25.632696,25.749811,25.657425,25.648026,25.91634,26.149836,26.134106,26.129124,26.351303,26.344923,26.185514
22.154709,22.91367,24.419378,24.847782,25.802681,26.514135,27.42139,28.002491,28.624035,28.963963,29.374352,29.821169,29.604372,29.404562,29.110294,28.886978,29.075153,29.76241,30.088795,30.032776,29.82205,29.880058,29.690653,29.704346
23.434818,23.172667,24.12776,24.800076,25.810202,26.36113,27.236832,27.437428,28.05674,28.09739,28.478783,28.40554,28.748362,28.634762,28.880453,28.742496,28.83416,29.287788,29.42839,29.28682,29.267612,29.422998,29.519669,29.356163
19.272797,19.573029,20.641521,21.12107,22.062647,22.64606,23.650362,24.210348,24.858276,25.14242,25.209915,25.580914,25.660366,25.706406,25.736252,25.796598,25.960394,26.403711,26.75649,26.639904,26.407852,26.540533,26.613396,26.716446
19.555399,19.874172,20.942688,21.391846,22.304993,22.908531,23.918606,24.475502,25.11633,25.393505,25.457367,25.819122,25.900074,25.942738,25.970757,26.010756,26.177197,26.624798,26.972017,26.85603,26.62016,26.752033,26.818066,26.927286
22.97847,23.933971,24.984165,25.25644,26.136671,26.684546,27.447737,28.116377,28.711609,28.859877,28.94126,29.256056,29.283382,29.211483,29.188562,28.85131,29.043163,29.637674,29.892235,30.033562,29.694942,29.79289,29.631237,29.46104
23.434818,23.172667,24.12776,24.800076,25.810202,26.36113,27.236832,27.437428,28.05674,28.09739,28.478783,28.40554,28.748362,28.634762,28.880453,28.742496,28.83416,29.287788,29.42839,29.28682,29.267612,29.422998,29.519669,29.356163
19.272797,19.573029,20.641521,21.12107,22.062647,22.64606,23.650362,24.210348,24.858276,25.14242,25.209915,25.580914,25.660366,25.706406,25.736252,25.796598,25.960394,26.403711,26.75649,26.639904,26.407852,26.540533,26.613396,26.716446
19.272797,19.573029,20.641521,21.12107,22.062647,22.64606,23.650362,24.210348,24.858276,25.14242,25.209915,25.580914,25.660366,25.706406,25.736252,25.796598,25.960394,26.403711,26.75649,26.639904,26.407852,26.540533,26.613396,26.716446
23.118813,23.730186,24.875933,25.492718,26.700031,27.250963,28.102339,28.56527,29.291908,29.450972,29.645824,30.19718,30.294203,30.199284,30.055742,29.865963,29.833588,30.540415,30.695086,30.516869,30.250017,30.540298,30.54547,30.615795
23.898731,25.031391,26.471779,26.517803,27.207794,27.894993,28.7371,29.331558,30.095455,30.216118,30.55827,30.996792,31.002455,30.868229,30.617231,30.224415,30.297913,31.03057,31.218586,31.178282,31.122208,31.278807,31.002123,31.152699
23.067898,23.694994,24.8755,25.484777,26.689327,27.22625,28.081581,28.556946,29.261082,29.410316,29.642494,30.263922,30.364819,30.191788,30.04021,29.826542,29.823671,30.538502,30.727245,30.566168,30.280579,30.56329,30.534462,30.595875
23.567696,23.577978,24.584145,25.049232,25.990734,26.604342,27.486256,27.733246,28.43945,28.351732,28.704262,28.56275,29.05729,28.91057,29.22316,29.032513,29.169437,29.62995,29.641832,29.545956,29.478222,29.807764,29.777946,29.748238
23.467743,24.116215,25.527782,25.59251,26.693062,27.382309,28.215456,28.769535,29.382217,29.447598,29.638496,30.284925,30.403034,30.421967,30.23104,29.955797,29.898113,30.58989,30.80198,30.629787,30.42791,30.790436,30.702654,30.864538
23.335402,23.072824,24.014763,24.645521,25.665575,26.252846,27.132225,27.33406,27.947163,27.97532,28.364126,28.285969,28.676065,28.567472,28.834955,28.722286,28.735561,29.18002,29.327917,29.172356,29.208832,29.389574,29.469915,29.324694
