0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21.863522,21.203123,21.863735,21.787514,21.846497,21.910728,22.34792,22.457172,23.14618,23.23425,23.500874,23.83382,23.71088,23.8985,23.753922,23.705553,23.692879,24.002937,24.364239,24.466534,24.452515,24.57147,24.647991,24.649998
19.712883,19.220963,19.289532,19.19769,19.562187,19.777853,19.935774,19.988466,20.134224,20.021217,19.780567,19.848135,20.09673,20.210464,20.301905,20.06246,20.11816,20.46901,20.21315,20.22763,20.181705,20.308168,20.396347,20.516197
14.891719,14.699966,14.277078,14.256828,13.931719,13.995667,13.591219,13.8946705,14.005491,13.921736,13.853697,13.974638,14.052706,14.301171,14.330918,14.396734,14.412762,14.307095,14.416073,14.573235,14.7014675,14.675002,14.720526,14.876365
19.880758,19.626125,20.009125,19.610899,19.717274,19.981842,20.241568,20.216597,20.885078,20.834646,21.169622,21.491024,21.377287,21.37595,21.599075,21.423615,21.500637,21.959606,22.099434,22.367207,22.09158,21.963406,21.916374,22.140068
19.282436,18.81316,19.24187,19.29284,19.700418,19.701149,19.963139,19.985538,20.457571,20.261719,20.310543,20.254082,20.331385,20.487158,20.495121,20.34871,20.466682,20.64476,20.505913,20.716068,20.716583,20.645378,20.60244,20.683434
19.556591,19.040897,19.39325,19.262054,19.450996,19.240292,19.437513,19.826044,20.529415,20.408886,20.266685,20.442074,20.525402,20.845,20.841408,20.72288,20.858603,21.06559,21.114109,21.39127,21.346497,21.387703,21.33176,21.509966
15.019813,14.971113,14.433168,14.186506,13.851127,13.957834,13.509808,13.788744,13.878306,13.863683,13.781916,13.930528,14.0066595,14.276091,14.298421,14.334393,14.3093605,14.223722,14.395421,14.600416,14.653713,14.663706,14.721602,14.872932
22.271246,21.509792,21.780893,21.70319,22.148443,22.048946,22.300934,22.463947,22.819748,22.579746,22.51522,22.524057,22.671242,22.787378,22.805151,22.606647,22.684923,22.973778,22.897003,23.087505,22.942287,23.037004,22.957657,23.051868
20.197039,19.471272,19.836065,19.575912,19.702778,19.655857,19.765507,20.018005,20.563301,20.563755,20.433908,20.62909,20.678633,20.95047,20.948318,20.83338,20.900536,21.139996,21.16292,21.498253,21.421455,21.508804,21.401533,21.513319
18.38834,17.565159,17.504921,17.280312,17.18915,17.360619,17.458328,17.751057,17.914986,17.956661,17.875874,18.134394,18.239126,18.510717,18.444866,18.388216,18.526636,18.684551,18.863945,19.178322,19.158094,19.319439,19.089699,19.258656
14.860015,14.627078,14.259419,14.369017,14.076788,13.965132,13.558619,13.815775,13.826178,13.700294,13.666538,13.858768,13.895955,14.044215,14.039696,14.147353,14.183307,14.101823,14.20955,14.366157,14.42272,14.317953,14.427917,14.537483
14.210121,14.208328,13.837859,13.743911,13.502004,13.544655,13.160706,13.441478,13.534977,13.554378,13.468527,13.631886,13.681953,13.906288,13.962229,14.009001,14.040419,13.956722,14.058115,14.2589035,14.344505,14.300449,14.354582,14.499344
18.608944,18.408712,18.66174,18.754587,19.30364,19.416595,19.611927,19.686174,19.835442,19.732735,19.588478,19.797335,19.96148,20.119053,20.091343,19.88006,19.97914,20.173824,20.070362,20.151344,20.22463,20.316088,20.157597,20.178165
14.476098,14.405377,13.936016,13.861521,13.61903,13.67216,13.319982,13.537756,13.684495,13.673733,13.578331,13.629655,13.877222,14.136781,14.070482,14.115078,14.099352,14.020325,14.171341,14.305207,14.421643,14.439658,14.48426,14.616833
18.581432,18.411278,18.561193,18.588104,19.084866,19.218384,19.367634,19.353798,19.530817,19.408169,19.206575,19.370867,19.570147,19.750826,19.74929,19.51364,19.581076,19.773615,19.675804,19.798286,19.798584,19.899248,19.787613,19.8009
15.348755,15.304465,15.255294,15.18947,15.225868,15.062798,15.060566,15.301303,15.557683,15.28651,15.260158,15.370686,15.412972,15.617128,15.570722,15.488564,15.577779,15.55514,15.648981,15.834719,15.796858,15.740223,15.673256,15.791844
19.980568,19.644855,20.009262,20.128105,20.315884,20.139915,20.150167,20.792171,21.085693,20.791039,20.763798,20.869936,21.054787,21.121885,21.276173,21.190647,21.213676,21.328423,21.294346,21.373554,21.207264,21.239117,21.705618,21.826954
19.228134,18.94933,19.197939,19.245468,19.738781,19.683594,19.85778,20.017813,20.098307,19.905107,19.737165,19.992157,20.178852,20.351519,20.333128,20.07986,20.131138,20.379555,20.274364,20.337952,20.239376,20.243057,20.493546,20.46811
14.08207,13.922645,13.551373,13.5678215,13.373848,13.405392,13.012969,13.291351,13.358301,13.384769,13.424105,13.588668,13.568512,13.676342,13.784466,13.914083,13.923175,13.849436,13.956585,14.161089,14.232596,14.157774,14.203478,14.364205
16.440994,16.315693,16.264557,16.272877,16.466557,16.678986,16.705162,16.941738,17.010803,17.090382,17.058811,17.317726,17.484035,17.63594,17.771236,17.717365,17.814272,17.993685,17.916397,18.015137,18.063183,18.100882,18.177046,18.289148
20.87746,20.134731,20.229782,20.134369,20.306595,20.319859,20.377522,20.408192,20.660847,20.549603,20.39168,20.535458,20.643393,20.632387,20.642607,20.452278,20.340427,20.648022,20.4571,20.610582,20.60895,20.67648,20.582634,20.707073
