0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21.37313,20.973507,21.436283,21.472485,21.906185,21.82225,22.12263,22.197372,22.372257,22.143784,21.956215,22.116367,22.067823,22.072952,21.990944,21.64772,21.73056,22.019344,21.901783,22.04461,21.882349,21.860943,21.65536,21.656857
14.540112,14.962976,15.200705,15.239301,15.496357,15.553673,15.624291,15.936573,16.203732,16.158125,16.164648,16.396141,16.510813,16.76607,16.741913,16.58385,16.726849,16.824581,16.866245,17.04254,17.095333,17.04388,16.976469,17.03038
15.097409,14.787963,14.331518,14.461284,14.194728,14.180236,13.865842,14.187297,14.186753,14.042385,14.056154,14.153345,14.272914,14.518485,14.494582,14.5945425,14.591504,14.369496,14.658084,14.728348,14.839555,14.893486,14.880257,14.95856
16.455933,16.041317,16.083328,15.902569,15.891994,15.66086,15.505911,15.637374,15.987266,15.802454,15.720269,15.889067,15.74999,15.922802,16.010454,15.944821,15.910389,15.875868,16.035532,16.306168,16.243717,16.162909,16.133884,16.231153
17.864109,17.070267,16.926998,16.846283,16.822746,16.956757,17.011984,17.259605,17.467466,17.573868,17.51094,17.765526,17.882332,18.154036,18.077618,18.111593,18.211094,18.399107,18.527798,18.808367,18.793514,18.901203,18.816086,18.95959
22.131397,21.40113,21.656769,21.573402,21.996708,21.888882,22.115925,22.284637,22.626862,22.382622,22.317741,22.322273,22.450829,22.566168,22.573605,22.367144,22.44397,22.723333,22.661345,22.866016,22.70789,22.791035,22.694084,22.760612
14.370636,14.296407,13.933385,13.807265,13.491228,13.487558,13.138291,13.424487,13.401631,13.245033,13.190866,13.376847,13.456183,13.650165,13.6903305,13.723824,13.8363495,13.696934,13.882236,14.03578,14.0745125,13.996102,14.067989,14.2034
20.30225,19.490211,19.593388,19.467606,19.786072,19.748974,19.988388,19.95524,20.226368,20.07072,19.853138,19.955425,20.049711,20.246433,20.104097,19.878471,19.84565,20.152998,20.049885,20.169878,20.091434,20.18293,20.073704,20.165041
14.760444,14.72928,14.208261,13.951248,13.718191,13.953526,13.600313,13.867205,14.191217,14.100671,14.12003,13.984892,14.178039,14.363139,14.421291,14.497696,14.426842,14.367027,14.557088,14.88381,14.766575,14.781505,14.7813015,14.939477
14.878365,14.636723,14.793141,14.957178,15.1160965,14.968819,15.042252,15.241158,15.540225,15.30512,15.238056,15.262053,15.31027,15.611944,15.597616,15.5591955,15.615507,15.570618,15.587402,15.676637,15.714634,15.653721,15.671387,15.818413
