0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
14.563999,14.329687,13.980029,13.837908,13.627459,13.496888,13.141989,13.406952,13.40471,13.299922,13.230843,13.461987,13.484056,13.653862,13.709259,13.795223,13.857664,13.765284,13.934371,14.065549,14.117614,14.049001,14.139881,14.290176
22.003162,21.520573,21.77697,21.55571,21.507858,21.669998,21.885931,21.784702,22.427977,22.400345,22.899656,23.01371,23.137896,23.266823,23.053787,23.034931,23.0074,23.34038,23.499113,23.59296,23.350773,23.671764,23.809004,23.970701
22.154268,21.78003,22.49667,22.126854,22.023144,22.344896,22.702497,22.90119,23.524773,23.559439,23.82276,24.102816,24.157118,24.278996,24.16792,23.996101,24.033741,24.351229,24.692245,24.840572,24.842358,24.993872,24.984352,25.03842
20.319096,19.415714,19.618368,19.473444,19.562012,19.413147,19.560013,19.894012,20.44876,20.378466,20.272491,20.473095,20.527084,20.829855,20.801828,20.746344,20.810516,21.012115,21.138453,21.437492,21.352478,21.463696,21.35242,21.47795
15.54282,16.106699,16.185606,15.994961,16.146847,16.277409,16.326107,16.68791,16.977232,16.907417,16.826782,17.090101,17.268606,17.497784,17.592745,17.38388,17.538631,17.667402,17.60455,17.77601,17.914005,17.913376,17.835928,18.00293
15.035034,14.998963,14.493473,14.248854,13.94614,14.031279,13.603321,13.916835,13.954658,13.905222,13.842473,14.005045,14.087462,14.263535,14.298538,14.321377,14.404436,14.334903,14.476694,14.667884,14.679831,14.647497,14.7393,14.874422
20.74326,19.946144,20.040092,19.86094,20.031845,19.926226,19.954773,19.95489,20.17044,20.042562,19.882809,20.051144,20.09233,20.089127,20.06778,19.843742,19.807816,20.158407,20.004211,20.244072,20.13581,20.14582,20.063253,20.145863
18.149137,18.002262,18.36649,18.443462,19.007336,19.200115,19.432825,19.548222,19.658842,19.593302,19.408365,19.570858,19.743483,19.9517,19.909946,19.657742,19.787708,19.99796,19.886616,19.97492,20.037247,20.128344,19.943874,19.965137
17.261518,16.583977,16.24943,16.055542,15.85495,16.020111,15.998636,16.084284,16.156322,16.237581,15.984999,16.245884,16.660624,16.86423,16.734396,16.655558,16.747128,17.039902,16.93449,17.037415,17.086613,17.247677,17.25914,17.482685
21.875908,21.272629,21.962452,21.969292,22.311033,22.649967,23.152954,23.538517,24.296593,24.373074,24.537884,24.672565,24.899948,24.928787,25.14939,24.882978,25.083826,25.458208,25.393194,25.506496,25.333504,25.557907,25.513317,25.753023
17.753052,17.576542,17.61586,17.515392,17.62423,17.82301,17.5034,17.544502,17.881401,18.004818,17.796804,17.84161,17.889301,17.977438,18.08284,17.920061,17.852547,18.088144,17.992718,18.252707,18.194178,18.217882,18.129787,18.167164
21.229313,20.563408,20.845657,20.785255,21.114815,20.984528,21.15437,21.191986,21.5103,21.351118,21.25663,21.467789,21.489416,21.429638,21.268408,20.995579,20.957363,21.332985,21.211452,21.399113,21.392426,21.41177,21.168251,21.21103
17.147388,16.985588,16.464577,16.323189,15.941072,16.060534,15.699892,15.98516,16.298477,16.180649,16.247334,16.075642,16.219694,16.236881,16.250357,16.29136,16.32376,16.38565,16.497192,16.728077,16.612152,16.608294,16.618305,16.769577
14.97613,14.787904,14.3484535,14.338675,14.066197,13.83463,13.427773,13.713158,13.806238,13.655066,13.582931,13.796864,13.821705,14.000247,13.994041,14.100185,14.152462,14.072631,14.228634,14.368204,14.407555,14.299652,14.432491,14.567904
14.427939,14.360426,13.981698,14.062471,13.82542,13.909035,13.657158,13.940853,13.9625225,13.9596615,14.01084,14.113024,14.133827,14.229768,14.344791,14.456549,14.428407,14.428842,14.452728,14.64074,14.726049,14.626944,14.745879,14.857695
18.54623,18.355701,18.588795,18.658169,19.220448,19.379879,19.574976,19.705616,19.775711,19.704893,19.55449,19.771976,19.94145,20.100706,20.064629,19.844986,19.962864,20.176865,20.10363,20.201752,20.20929,20.320185,20.157104,20.17545
20.922333,20.511013,20.86377,20.81836,21.163261,21.129065,21.356735,21.335957,21.616852,21.528757,21.66774,21.808949,21.92983,21.977127,21.999096,21.909698,21.95182,22.140518,22.058342,22.221666,22.150978,22.202595,22.28225,22.316513
18.123547,17.334936,17.234154,17.034857,16.854893,16.96318,16.953838,17.346615,17.571108,17.577946,17.497017,17.750029,17.868652,18.15508,18.081291,18.069279,18.169716,18.310629,18.483604,18.800213,18.78544,18.959654,18.770184,18.982769
16.159662,15.918752,15.408997,15.356216,14.854714,14.885809,14.461126,14.805679,14.85351,14.686144,14.691057,14.778177,14.902687,15.070675,15.0617695,15.076024,15.181932,14.978462,15.266863,15.407635,15.352347,15.409784,15.426062,15.555817
17.085571,16.728222,16.681862,16.52465,16.47852,16.58692,16.658482,16.94526,17.188372,17.24604,17.133888,17.43261,17.573803,17.874615,17.83909,17.790442,17.904644,18.039688,18.113626,18.41035,18.452518,18.523746,18.492794,18.642548
20.754545,20.423023,20.664984,20.686419,20.772476,20.821377,20.459068,20.867365,21.61834,21.774538,21.724482,21.66588,21.788689,21.708113,21.820211,21.825195,21.84768,22.1665,22.020031,22.334684,22.14997,22.242676,22.26609,22.431713
18.00363,17.206327,17.158566,16.96207,16.91556,16.916718,16.95111,17.291592,17.526075,17.558971,17.459286,17.713081,17.845583,18.137695,17.972107,17.955475,18.110203,18.351042,18.442589,18.69828,18.681381,18.770409,18.755161,18.916546
20.852673,20.491772,20.784899,20.736526,21.00396,20.935894,21.113401,21.210072,21.534609,21.433334,21.54554,21.699795,21.824827,21.875143,21.894604,21.815151,21.874376,22.059675,22.009167,22.18158,22.105324,22.162418,22.222584,22.298492
17.532944,17.3216,17.534946,17.8746,18.076996,18.242079,18.246832,18.633661,18.81334,18.872963,18.920353,19.137447,19.267502,19.215218,19.376389,19.363869,19.502989,19.633762,19.5758,19.739204,19.793457,19.799599,19.845219,19.951845
20.612612,20.478138,20.910978,21.055748,21.61156,21.688229,22.076763,22.059746,22.4468,22.263828,22.286676,22.174332,22.302593,22.375416,22.394463,22.190552,22.331966,22.511114,22.35162,22.49868,22.437511,22.440884,22.302471,22.315544
21.126234,20.911617,21.318937,21.05183,21.03881,21.394348,21.585558,21.64141,22.050407,22.062763,22.392365,22.80942,23.019348,23.152287,23.16866,23.078646,23.060966,23.297623,23.526913,23.554865,23.506353,23.792755,23.965961,24.072956
18.999294,18.370136,18.751472,18.781792,19.008575,18.834093,18.97937,19.209866,19.972908,20.028587,19.914593,20.041447,20.103449,20.37917,20.38534,20.348671,20.404491,20.634579,20.634892,20.96339,20.931831,20.958954,20.881355,21.013388
14.502295,14.484972,14.103497,14.181242,13.956627,13.921572,13.606858,13.950551,13.962246,13.892553,13.878958,14.033913,14.13455,14.313887,14.297153,14.341402,14.433607,14.242662,14.512192,14.609458,14.674095,14.659275,14.684904,14.748314
