0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
13.476414,13.462779,13.259722,13.425993,13.294807,13.422693,13.368364,13.689589,14.023576,13.890493,13.991432,14.021374,14.091064,14.322741,14.207037,14.229498,14.375641,14.387674,14.544739,14.686023,14.732768,14.672916,14.543434,14.779322
12.843344,12.738617,12.647352,12.923487,12.837384,12.845917,12.736744,12.995373,13.146763,13.161331,13.134336,13.346565,13.416195,13.635335,13.51996,13.510786,13.651512,13.622444,13.849193,13.907646,14.111604,14.014597,13.893284,14.029715
15.205812,14.732743,14.610813,14.763128,14.806782,14.612902,14.498719,14.868951,15.0210705,14.84864,14.7110195,14.8596325,14.878216,15.213744,14.971907,15.001188,15.185988,15.1438055,15.211009,15.270425,15.369581,15.380426,15.306808,15.354286
14.3404455,13.586133,13.542219,14.00736,14.136371,14.224216,14.192173,14.508396,14.526236,14.409393,14.338745,14.542669,14.677777,14.933174,14.733591,14.798522,14.905407,14.874476,15.078533,15.052234,15.06978,15.121901,15.096062,15.168022
13.195486,13.137237,13.124783,13.261219,13.310152,13.389081,13.334889,13.58185,13.762158,13.740395,13.74157,13.919759,14.022806,14.171162,14.207711,14.204167,14.295164,14.210933,14.384133,14.546456,14.557407,14.513789,14.493101,14.648243
13.649913,13.915691,13.832005,13.698108,13.486483,13.592897,13.437026,13.803581,14.165812,13.975113,14.008764,14.106123,14.160144,14.380684,14.367799,14.284923,14.4496,14.418863,14.452887,14.741342,14.725715,14.628106,14.573815,14.828772
11.640756,12.185641,12.251471,12.352887,12.483654,12.698813,12.625231,12.776556,13.302842,13.399454,13.368377,13.40947,13.520499,13.6318245,13.599,13.523618,13.653133,13.584347,13.736996,14.056309,14.093728,13.989676,13.691766,13.788025
13.531878,13.537758,13.329184,13.506218,13.391613,13.576415,13.573495,13.937163,14.11726,14.038412,14.141451,14.233053,14.3621435,14.579766,14.484736,14.605203,14.794145,14.815997,14.945999,15.047353,15.089737,15.063587,15.06538,15.355722
13.356722,13.244035,13.254307,13.528968,13.422013,13.529956,13.480339,13.836997,14.2338915,14.2808075,14.298262,14.49741,14.034185,14.363239,14.3276825,14.223501,14.454904,14.526713,14.689287,15.001583,14.9074335,14.775032,14.586983,14.742675
14.226879,14.414787,14.492435,14.525438,14.438227,14.384808,14.250209,14.685712,14.777038,14.7611065,14.712236,15.045515,15.116847,15.3098,15.231554,15.228715,15.470535,15.421379,15.53652,15.719141,15.907985,15.926485,15.554753,15.774238
15.986448,15.347309,15.327569,15.564033,15.285957,15.172224,14.98956,15.259014,15.355201,15.23843,15.261009,15.494736,15.5246935,15.726293,15.580746,15.525978,15.704725,15.639053,15.871735,15.865383,16.067308,16.075178,15.890688,16.070988
19.10313,18.877428,19.09822,18.702854,18.808277,18.695606,18.820667,19.02356,18.946495,18.70244,18.57563,18.819975,18.918873,18.935413,19.04589,18.74292,18.90118,19.109798,18.964436,19.048674,18.997665,18.871738,19.09549,19.183083
17.188776,16.910307,16.662071,16.885902,16.84922,16.79422,16.681435,17.062073,17.250965,17.08152,17.183632,17.37621,17.58584,17.719465,17.775084,17.847164,17.966452,17.989542,18.053446,18.083761,18.215805,18.31564,18.305857,18.454578
14.206762,14.365075,14.239573,14.295843,14.29679,14.55857,14.36612,14.680315,14.948057,15.058082,15.234112,15.59692,15.593647,15.716903,15.784078,15.808953,15.865995,15.794386,16.042492,16.352282,16.654127,16.762922,16.262714,16.392649
14.165828,13.880725,13.863977,14.048658,14.059984,14.17075,14.023428,14.280895,14.618933,14.513779,14.430956,14.482187,14.689074,14.892124,14.881423,14.887205,14.936577,14.903091,15.044158,15.173602,15.179293,15.183107,15.136207,15.310112
14.3934,14.723827,14.810889,14.89015,14.937846,15.063583,15.051232,15.404539,15.503454,15.394928,15.31521,15.618635,15.830591,16.055712,16.097992,15.936426,16.136402,16.096859,16.199991,16.337208,16.475628,16.475624,16.33221,16.439402
15.648019,15.855597,15.873207,15.657278,15.514566,15.241935,15.218922,15.618433,15.777551,15.435911,15.375139,15.526291,15.754778,16.00639,15.828668,15.671614,15.883827,15.85948,15.945242,16.057573,16.079033,16.048946,16.063602,16.217684
