0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
13.418772,13.291512,13.124754,13.304948,13.163343,13.144444,13.001303,13.286072,13.462063,13.405754,13.3911705,13.530066,13.566212,13.920206,13.7749,13.831369,13.923591,13.798468,14.052935,14.236347,14.277353,14.248009,14.19657,14.267046
18.36071,18.375727,18.549824,18.578411,19.162268,19.689117,20.168343,20.290955,20.224249,20.285404,20.361397,20.91552,21.16425,21.346989,21.428722,21.325983,21.54244,21.607258,22.20977,22.024918,22.072376,22.175379,22.012516,21.744545
13.591648,13.518152,13.232748,13.220957,13.180895,13.309865,12.970839,13.1624775,13.138471,13.202826,13.235713,13.481394,13.534722,13.660166,13.711566,13.788985,13.813524,13.760514,13.878784,14.048696,14.140638,14.076921,14.138195,14.224251
12.768303,13.232277,13.372259,13.441067,13.689226,13.780839,13.820248,14.145372,14.449857,14.44107,14.442968,14.638582,14.778233,15.009809,14.93314,14.875585,15.1692505,15.113453,15.233301,15.462168,15.576282,15.5729,15.20767,15.392312
11.750608,12.221246,12.089378,12.1817665,12.111965,12.182163,12.075506,12.38509,12.5042515,12.492313,12.488612,12.66699,12.756045,13.0075245,12.99287,12.994033,13.150762,13.034412,13.178663,13.375688,13.594389,13.470379,13.315478,13.439584
20.182125,19.759125,20.415365,20.305006,20.630371,20.830975,21.061842,21.56079,21.836296,21.726543,21.287912,21.454933,21.514387,21.847267,21.767033,21.422705,21.708328,21.537683,21.734072,21.80933,21.54953,21.783184,21.846954,21.853964
18.814892,18.518244,18.596504,18.41288,18.69823,19.075178,19.291594,19.37816,19.647064,19.67844,19.846088,20.015308,20.231108,20.413244,20.4359,20.54264,20.57309,20.841177,20.999327,21.004547,20.850098,21.12987,21.189901,21.312164
13.985219,13.986256,13.881846,13.960699,13.853664,13.922583,13.721142,14.156017,14.113244,13.944317,13.790987,13.992149,14.089655,14.369632,14.367342,14.326741,14.416803,14.251353,14.452357,14.543652,14.579445,14.571226,14.568603,14.650793
13.133009,13.301059,13.38024,13.456936,13.495662,13.699112,13.602129,13.810169,14.073685,14.107962,13.940571,13.965658,14.045046,14.272222,14.206182,14.109832,14.25329,14.200205,14.356992,14.565514,14.520706,14.434734,14.340849,14.415493
11.7070265,11.984138,12.07208,12.379854,12.552673,12.623226,12.43877,12.739262,13.080452,13.105202,13.089914,13.135788,13.042363,13.218565,13.26316,13.30333,13.399481,13.365587,13.48374,13.73097,13.712399,13.513094,13.500659,13.591169
16.615818,16.074867,16.021395,16.425465,16.419548,16.442087,16.287846,16.600304,17.01351,16.975422,16.98759,17.035614,17.224356,17.432182,17.446552,17.527565,17.593948,17.61068,17.80201,17.875153,17.959576,17.965893,17.94973,18.04571
13.428786,13.405913,13.370519,13.448928,13.584818,13.477228,13.4950905,13.71442,13.764408,13.834223,13.803154,14.117758,14.457373,14.625655,14.392351,14.467189,14.683047,14.826748,14.709095,14.785326,15.027351,15.063002,14.963347,15.179252
16.701805,17.01984,17.383848,17.70924,18.13345,18.099289,18.420135,18.544842,19.294348,19.322231,19.41378,19.043331,19.291119,19.47557,19.176311,19.270582,19.457767,19.719868,19.522957,19.603735,19.571945,19.53048,19.464626,19.502632
16.519312,16.82456,16.851978,16.700539,16.834343,17.049227,16.913277,16.968971,17.413795,17.436668,17.36694,17.38568,17.543388,17.603552,17.726334,17.519234,17.674257,17.863111,17.615988,17.833132,17.902493,17.884024,17.728258,17.928997
12.979344,13.094644,12.82873,12.970057,12.757393,12.946479,12.807613,13.147288,13.220096,13.1608925,13.183555,13.400068,13.489937,13.747411,13.678285,13.629485,13.779127,13.734001,13.917391,14.057142,14.247219,14.18556,14.078249,14.228173
13.607228,13.628046,13.5398445,13.722902,13.6209955,13.611734,13.442691,13.8250675,13.930726,13.814276,13.871436,14.162247,14.263366,14.340192,14.351441,14.330945,14.472991,14.354483,14.62462,14.675373,14.815941,14.751657,14.669327,14.818281
11.9109955,12.404083,12.314037,12.277578,12.321003,12.440975,12.27696,12.482957,12.498389,12.513583,12.489477,12.68634,12.785857,12.983763,13.023725,12.987616,13.09137,12.996176,13.085878,13.352791,13.424738,13.333544,13.225136,13.321517
14.136064,13.521904,13.403096,13.706745,13.717685,13.91379,13.802273,14.032139,13.866501,13.937164,13.915304,14.076752,14.130607,14.349728,14.264526,14.413513,14.437735,14.328208,14.530204,14.663295,14.605768,14.680302,14.661556,14.640043
13.678236,13.688558,13.4002285,13.10594,12.900055,12.902155,12.551249,12.78246,13.020258,12.924557,12.915823,13.474903,13.757107,13.940378,13.680664,13.593944,13.441063,13.651055,13.820866,14.085484,14.282342,14.355528,14.102018,14.268432
21.291504,20.73336,20.914999,21.145319,21.714146,21.89751,22.257122,22.171663,22.391277,22.206886,22.299803,22.297108,22.599232,22.53264,22.715824,22.492447,22.464962,22.610811,22.42846,22.666718,22.666775,22.817106,22.702023,22.557762
12.795759,12.703986,12.6461525,12.761751,12.863071,12.848147,12.785512,13.06045,13.179449,13.110037,13.084262,13.300701,13.405966,13.656266,13.622492,13.561588,13.617736,13.634375,13.8294,14.014917,14.038023,13.949049,13.893673,14.003558
21.140896,20.490906,20.713306,20.903366,21.037102,20.796696,21.083788,21.479843,21.626675,21.3136,21.322617,21.394917,21.441975,21.331036,21.496418,21.253082,21.56167,21.866482,21.556992,21.696476,21.684422,21.553577,21.558968,21.732803
21.408672,20.668482,20.787338,20.817095,21.012016,21.129486,21.400831,21.3259,21.564613,21.386473,21.405994,21.45491,21.543648,21.619137,21.599064,21.39093,21.413116,21.700588,21.60151,21.828247,21.783058,21.847803,21.61382,21.688885
20.171173,20.593304,20.76006,20.362328,20.192415,20.29924,20.580296,21.182575,21.72077,21.593376,21.465164,22.117128,22.72804,23.265133,22.988972,22.735313,23.07205,23.280704,23.689823,23.728947,23.775852,24.213976,24.15213,24.407131
15.073208,15.273475,15.263182,15.021332,14.931732,14.959871,14.937244,15.313444,15.62787,15.469366,15.583795,15.699421,15.963085,16.244154,16.109417,16.00317,16.179857,16.18821,16.403488,16.772057,16.765055,16.759693,16.554905,16.66563
20.718082,20.99155,21.64936,21.490143,21.689003,22.027527,22.164267,22.651031,23.33964,23.205631,23.441036,23.392904,23.614538,23.685734,23.701305,23.402054,23.543564,23.747805,23.885822,23.877705,23.630287,23.877037,24.050934,24.136837
12.636744,13.188837,13.370187,13.568857,13.824511,13.841331,14.008927,14.450605,14.752949,14.693883,14.646488,14.89152,14.982036,15.267553,15.284164,15.182901,15.418245,15.380707,15.551076,15.719517,15.843301,15.796017,15.594479,15.705762
13.566016,13.617395,13.45645,13.417396,13.389841,13.653391,13.525156,13.8097,13.945759,13.851612,13.842518,14.038015,14.213428,14.417715,14.292065,14.252662,14.372673,14.3265705,14.506097,14.6813345,14.713633,14.738302,14.564154,14.718561
