0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
14.488899,14.405005,14.822727,15.324293,15.746148,16.11174,16.587372,16.982885,17.334026,17.40742,17.356441,17.594982,17.746986,18.117931,18.16465,18.215788,18.337158,18.381802,18.457747,18.437977,18.591625,18.60112,18.77027,18.974934
22.818352,23.214912,24.3035,24.534195,25.352013,25.962215,26.720356,27.027693,27.675632,27.665955,27.980309,27.943478,28.27309,28.083408,28.354795,28.019924,28.260092,28.761042,28.75098,28.704355,28.660694,28.768026,28.817133,28.712433
11.34503,12.065502,12.314852,12.457086,12.590799,12.696742,12.341251,12.757103,12.958333,12.968848,12.844872,13.095827,13.124984,13.269739,13.353851,13.303897,13.476171,13.438268,13.3804245,13.598954,13.683518,13.452301,13.55031,13.6704
16.974316,17.61489,17.945988,18.311697,19.002789,19.447025,19.458988,19.567932,19.200035,19.355637,19.51804,19.660233,19.588387,19.504375,19.082584,19.016544,19.095654,19.143858,19.290329,19.393063,19.202572,19.200535,18.854267,18.651588
11.42436,11.9353075,12.122572,12.072912,12.0286255,12.31271,12.139368,12.391732,12.484127,12.500631,12.399176,12.792227,12.808095,12.935345,12.894382,12.807119,12.87208,12.884514,12.907202,13.104454,13.340233,13.145767,13.033006,13.210939
23.704575,24.949593,26.554434,26.53266,27.318123,28.023418,28.822289,29.411419,30.116299,30.280737,30.582151,31.198982,31.0915,31.024998,30.657988,30.242962,30.299059,31.047985,31.264683,31.224049,31.163738,31.303104,31.026793,31.116993
23.70523,25.166367,26.618105,26.440838,26.965271,27.83725,28.738678,29.330956,29.961893,30.137938,30.425768,31.031528,30.993551,30.984852,30.594437,30.125153,30.264217,30.968174,31.247065,31.226547,31.145723,31.319206,30.99067,31.133846
11.263042,12.11175,12.227781,12.541599,12.7145,12.7449465,12.405381,12.749546,13.146606,13.138161,13.093812,13.247641,13.313853,13.39034,13.361298,13.410179,13.528936,13.497517,13.450215,13.698061,13.75027,13.528846,13.519102,13.6519985
20.46894,20.262096,21.185736,21.805779,22.62043,23.212967,24.123379,24.651825,25.375305,25.728117,25.841713,26.270315,26.268639,26.297625,26.342701,26.511793,26.559181,27.061134,27.444187,27.340609,27.067331,27.206354,27.371674,27.440655
12.403214,12.688491,12.530756,12.799162,12.933832,12.808735,12.722143,12.83208,12.982287,13.1991205,13.275312,13.765147,13.808214,14.077545,13.649572,14.024614,14.081808,13.9880905,14.113909,14.3239155,14.247776,14.160469,14.323021,14.401131
23.240646,23.691416,25.114706,25.393024,26.569149,27.203102,28.08894,28.578106,29.123425,29.329113,29.520859,30.237017,30.260036,30.27398,30.07785,29.86328,29.780787,30.495052,30.722195,30.550377,30.299402,30.59595,30.666327,30.699411
10.910484,11.401659,11.445094,11.399421,11.173989,11.436006,11.267189,11.4641905,11.639972,11.655736,11.629875,11.973975,11.979771,12.025276,12.101999,12.05471,12.177393,12.188759,12.121668,12.313944,12.497928,12.295776,12.296674,12.643299
20.517899,20.688074,22.005043,22.404148,23.535503,24.22327,25.183025,25.70395,26.17157,26.49748,26.559301,27.379715,27.339388,27.449593,27.240635,27.200289,27.099981,27.66219,28.026745,27.839888,27.690754,27.979198,27.961674,28.019258
15.593557,15.747928,16.134287,16.426565,16.918179,17.667582,18.139656,18.554655,18.81958,19.13239,19.482079,19.807459,19.92331,19.973024,19.92913,20.063416,20.03857,20.095972,20.533844,20.716343,21.02627,21.165821,20.550255,20.687037
24.45739,25.694616,27.416952,27.46866,28.4206,29.109177,29.935549,30.525599,31.294262,31.528818,31.720219,32.289803,32.28332,32.265114,32.007664,31.568855,31.64898,32.406036,32.464172,32.38636,32.158092,32.39637,32.427612,32.536674
13.189116,13.392281,13.2794285,13.855138,14.004517,13.979405,14.066566,14.70853,14.839964,14.769569,14.304584,14.678558,14.767014,14.939787,14.930511,14.853066,15.088817,15.014566,15.290293,15.256039,15.312064,15.208155,15.128194,15.186054
13.442043,13.793423,13.636387,13.5224,13.339119,13.69003,13.554469,13.719327,13.887304,13.877812,13.881978,14.567123,14.823104,15.06095,14.949589,14.897024,14.715752,14.722569,14.883099,15.01647,15.411961,15.463069,15.3463,15.545205
22.934904,24.75222,26.688099,26.748669,27.716217,28.33371,29.093056,29.76612,30.873993,31.059446,31.180832,31.742321,31.725365,31.727478,31.512463,30.989918,31.157932,31.899536,31.868786,31.84226,31.68631,31.806547,31.817444,31.99173
12.83028,13.104628,13.205712,12.995074,12.934851,13.120515,13.148817,13.199119,13.347563,13.4938965,13.685091,14.588844,14.802958,14.94297,14.373257,14.464035,14.364329,14.415434,14.849249,14.962353,15.183838,15.230869,15.043436,15.198229
11.667125,12.089517,12.147046,12.017078,11.776581,12.185811,12.045057,12.171663,12.612646,12.638728,12.456257,12.558327,12.670311,12.971209,12.9461,12.856843,12.942407,12.954231,12.952598,13.195036,13.316658,13.160378,13.174475,13.467738
19.518911,19.801674,20.813282,21.370758,22.259348,22.78255,23.720795,24.224678,25.070934,25.326859,25.36328,25.750875,25.804268,25.947685,25.953823,26.020527,26.178024,26.643976,26.799488,26.662506,26.560787,26.691294,26.825272,26.997656
12.627094,12.820033,12.767783,13.120251,13.2703,13.427578,13.403925,13.737856,13.782389,13.819765,13.78735,14.089489,14.212721,14.374041,14.390396,14.445732,14.566548,14.509587,14.595461,14.625408,14.774846,14.683013,14.769033,14.946777
15.34502,15.575449,16.018133,16.511564,16.957752,17.557661,18.03729,18.547058,18.834373,19.028517,19.324375,19.482136,19.55416,19.614168,19.617424,19.645832,19.80915,19.902784,20.204235,20.40278,20.395504,20.419716,20.179832,20.26508
20.48957,20.509663,21.640083,22.08788,23.10093,23.829449,24.898956,25.40332,25.847208,26.27698,26.340912,27.07935,27.082016,27.130829,27.01688,27.0092,26.92407,27.48833,27.85824,27.69294,27.537699,27.845568,27.826773,27.89872
15.362069,15.708315,16.233711,17.18798,17.68399,18.141516,18.45848,18.865633,19.420668,19.636883,19.835114,19.85841,19.705395,19.977478,19.830914,20.034277,20.071243,20.163029,20.288914,20.455872,20.403633,20.278412,20.201557,20.213442
12.943035,13.199253,13.339348,13.553143,13.624436,13.663401,13.77087,14.451551,14.51185,14.422989,13.971003,14.344666,14.409317,14.588825,14.584766,14.394011,14.7126465,14.617502,14.915577,14.934055,15.095587,15.016049,14.622823,14.770956
21.725456,22.500992,23.33482,23.791706,24.877207,25.729582,26.544725,27.02664,27.471241,27.80988,27.974026,28.694916,28.732082,28.766413,28.508226,28.431429,28.320486,28.954208,29.276451,29.153511,28.837101,29.13023,29.241238,29.179598
12.05821,12.79656,12.585978,12.760521,12.705696,12.783615,12.648218,12.975204,13.100215,13.190758,12.9825325,13.2546425,13.294389,13.5857935,13.627754,13.777204,14.053986,14.099664,13.5596695,13.614265,13.988142,13.772244,13.98131,14.329798
19.67131,19.270327,20.007277,20.458553,21.462788,21.859236,22.65411,22.922657,23.038458,22.745335,23.13385,23.645226,23.902782,24.300821,24.042126,24.199696,23.997274,23.992022,24.72924,24.378357,24.616611,24.74522,24.916992,24.730743
