0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
13.0182905,13.055525,13.406624,13.471398,13.695633,13.784219,13.851738,14.039505,14.410997,14.706313,14.837679,15.341572,15.120382,15.270668,14.912987,15.069008,15.252741,15.491217,15.656807,15.883917,15.726562,15.611713,15.687768,15.91282
13.050948,13.3027935,12.92599,13.634526,13.8563595,13.890718,13.8025055,14.042522,14.143209,14.179947,14.123398,14.404724,14.465912,14.650677,14.58095,14.732283,14.782627,14.689928,14.782647,14.808574,14.924284,14.825021,14.890987,14.893649
14.307936,14.277261,14.777729,15.210505,15.632335,15.94073,16.427849,16.874828,17.053589,17.106598,17.153957,17.61357,17.871206,18.094267,17.999882,18.071287,18.140854,18.18166,18.429935,18.401209,18.530052,18.561058,18.66367,18.815956
20.460629,20.77607,21.84244,22.617577,23.786873,24.358076,25.26919,25.726263,26.321587,26.637613,26.726381,27.532734,27.48964,27.583992,27.310452,27.346157,27.190384,27.744131,28.09526,27.899763,27.738369,27.9803,28.028397,28.016628
23.510138,24.661564,26.004097,26.281855,27.429794,28.101875,28.83002,29.524887,30.273441,30.46842,30.40771,30.428549,30.417227,30.200243,30.624826,30.08128,30.286308,30.911629,30.938898,30.956554,30.727076,30.770163,30.650776,30.57574
12.534511,12.61268,12.559229,12.619905,12.619052,12.776894,12.669273,12.972934,12.972496,13.036144,12.968474,13.287176,13.337196,13.55067,13.590381,13.665609,13.813943,13.730598,13.850074,13.980812,14.099802,14.023282,13.979892,14.198097
12.614521,13.356691,13.300745,13.620329,13.693039,13.795393,13.751876,14.275209,14.479046,14.340955,14.138094,14.458666,14.517665,14.724822,14.707943,14.589843,14.834882,14.702942,14.874365,14.957369,15.059243,14.943975,14.819736,14.945147
23.560642,24.827705,26.453173,26.434896,27.195366,27.867462,28.655348,29.302967,29.829346,29.971867,30.38805,31.204754,31.026024,30.82845,30.471159,30.072056,30.122417,30.83598,31.11193,31.083757,31.073128,31.261887,30.786913,30.940836
14.738424,15.379513,15.846846,16.565996,17.182749,17.87439,18.302755,18.647116,18.903305,19.478794,19.979979,20.421562,19.892368,19.865356,19.613604,19.886692,19.995178,20.19834,20.48486,20.825354,20.61634,20.45496,20.199598,20.13845
13.0564375,13.199577,13.033348,13.635023,13.821853,13.986556,13.890797,14.179345,14.507103,14.655745,14.670558,15.0144005,14.586251,14.740748,14.808527,14.788432,14.926556,14.948898,15.117743,15.357383,15.25025,15.092537,15.017552,15.0751295
21.876013,22.760088,24.065954,24.216799,25.20594,25.811615,26.633867,27.013613,27.786928,27.746342,28.040085,28.01414,28.401592,28.410217,28.61203,28.219166,28.466122,28.924578,28.987421,28.951855,28.939434,28.942425,29.127344,28.969513
13.03157,13.392078,13.547483,13.293585,13.263514,13.466654,13.477341,13.661428,13.732754,13.9401865,14.080515,14.549006,14.658876,14.8027,14.3559885,14.429128,14.6386,14.717483,15.026335,15.288927,15.185652,15.122044,15.017906,15.141436
23.704575,24.949593,26.554434,26.53266,27.318123,28.023418,28.822289,29.411419,30.116299,30.280737,30.582151,31.198982,31.0915,31.024998,30.657988,30.242962,30.299059,31.047985,31.264683,31.224049,31.163738,31.303104,31.026793,31.116993
21.640816,22.652424,23.711308,23.692234,24.637253,25.550575,26.483608,26.975723,27.319551,27.39721,27.709959,27.701363,28.159899,28.179218,28.380672,28.028683,28.210346,28.642967,28.801132,28.738773,28.7301,28.910362,28.915714,28.821415
22.7705,24.689865,26.529055,26.51336,27.503704,28.164219,28.955566,29.610004,30.463945,30.684177,30.849361,31.413086,31.346844,31.327335,31.044231,30.489023,30.630524,31.342192,31.398834,31.39156,31.290146,31.423199,31.175617,31.277779
19.169344,19.241083,20.451069,21.176083,22.740852,23.433664,24.241951,24.498749,24.779598,25.250328,25.614443,26.115086,25.926922,25.938465,25.879868,26.141552,26.00903,26.545467,26.78737,26.680622,26.403593,26.568695,26.681438,26.624607
22.327919,24.17669,25.949858,25.875854,26.75314,27.44272,28.268803,28.899364,29.728025,29.90524,30.157251,30.755386,30.669388,30.612347,30.280079,29.771988,29.895103,30.641275,30.773945,30.77087,30.754654,30.807398,30.528944,30.635818
23.240646,23.691416,25.114706,25.393024,26.569149,27.203102,28.08894,28.578106,29.123425,29.329113,29.520859,30.237017,30.260036,30.27398,30.07785,29.86328,29.780787,30.495052,30.722195,30.550377,30.299402,30.59595,30.666327,30.699411
24.765108,25.836922,27.424107,27.467442,28.317179,29.004633,29.754478,30.35234,31.031021,31.231554,31.466345,32.0562,31.961773,31.929329,31.59647,31.171167,31.219147,31.935219,32.11334,32.056183,31.888603,32.147346,31.900993,31.981556
12.105146,12.709749,12.604895,13.169428,13.518301,13.650781,13.699541,13.942649,14.027638,14.087473,14.087515,14.3943205,14.433647,14.608692,14.584206,14.616762,14.626247,14.388488,14.646687,14.855649,15.133492,15.200766,14.654437,14.645166
14.051562,14.080235,14.515928,15.039716,15.4256115,15.695916,16.108225,16.638996,16.789165,16.86499,16.9487,17.21836,17.358883,17.588636,17.464916,17.527699,17.733795,17.72768,18.010073,18.10682,18.142857,18.09365,18.065605,18.141132
20.517899,20.688074,22.005043,22.404148,23.535503,24.22327,25.183025,25.70395,26.17157,26.49748,26.559301,27.379715,27.339388,27.449593,27.240635,27.200289,27.099981,27.66219,28.026745,27.839888,27.690754,27.979198,27.961674,28.019258
23.179012,23.44062,24.42012,24.628555,25.442175,26.062654,26.806992,27.108238,27.758373,27.550411,27.91289,27.850845,28.273539,28.277096,28.408245,28.179182,28.255535,28.662502,28.743732,28.584688,28.684227,28.919233,28.852798,28.833
22.626003,22.61702,23.605322,24.157887,25.181492,25.732899,26.601809,26.818993,27.449434,27.322664,27.711391,27.675343,28.049244,28.045273,28.218283,28.133106,28.17873,28.533218,28.60917,28.30723,28.566355,28.769543,28.78466,28.723822
11.633516,12.325932,12.566368,12.710655,12.755725,12.7336445,12.4095545,12.661831,13.234719,13.390185,13.488761,14.3972845,14.094761,14.258092,13.84047,13.885887,13.721633,13.773746,14.202149,14.626308,14.678114,14.600612,14.158622,14.248184
22.777258,24.688396,26.526917,26.504696,27.496126,28.16637,28.964764,29.610352,30.475464,30.684467,30.844429,31.42843,31.34824,31.326382,31.033627,30.486933,30.623243,31.323792,31.388683,31.373611,31.30584,31.496475,31.106579,31.28369
14.787136,14.524002,14.990778,15.458917,15.860818,16.158928,16.66247,17.157072,17.28803,17.39499,17.45652,17.738926,17.927736,18.141438,18.100761,18.24289,18.454369,18.51921,18.642864,18.613476,18.741,18.728634,18.872236,19.086662
17.527618,18.241207,18.925228,19.402836,20.411469,21.072857,21.561642,22.24735,22.274338,22.7145,23.005642,23.468346,23.488571,23.357136,23.500895,23.492548,23.39689,23.64327,24.240294,24.389704,24.411076,24.720097,24.043358,23.896261
23.912134,25.20845,26.84705,26.86137,27.743359,28.431372,29.225573,29.811235,30.516113,30.68599,30.95834,31.581821,31.506456,31.453049,31.119528,30.677864,30.772955,31.509256,31.651842,31.603165,31.49462,31.766933,31.385712,31.565237
